id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_12th-Biology-I_0059,D,Biology-I,biology-i,0,0,1,B,B,D,"সবাত শ্বসন ও অবাত শ্বসনের অভিন্ন ধাপ কোনটি? A. ক্রেবস চক্র B. অ্যাসিটাইল কো-এ সৃষ্টি C. ETS D. গ্লাইকোলাইসিস Answer with only A, B, C, or D.","sobat shboson o obat shbosoner obhinn dhap konoti? A. krebos chokr B. asitail ko-e srishti C. ETS D. glaikolaisis Answer with only A, B, C, or D.","Which one is the common stage of aerobic and anaerobic respiration? A. Kreb's cycle B. Acetyl co-A formation C. ETS D. Glycolysis Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0066,B,Biology-I,biology-i,1,0,0,B,A,C,"কোনটি Poaceae গোত্রের বৈশিষ্ট্য? A. পুংকেশের অসংখ্য B. সর্বমুখ পরাগধানী C. মুক্ত পার্শ্বীয় উপপত্র D. অক্ষীয় অমরা বিন্যাস Answer with only A, B, C, or D.","konoti Poaceae gotrer boishishty? A. pungkesher osongkhy B. sorbomukh poragodhani C. mukt parshbiy upopotr D. okshiy omora binyas Answer with only A, B, C, or D.","In which one, the characteristic of Poaceae family? A. Stamens numerous B. Verstile anther C. Free-lateral stipules D. Axile placentation Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0085,C,Biology-I,biology-i,0,0,1,A,B,C,"নিচের কোন আয়ন দ্রুত গতিতে শোষিত হয়? A. Ca B. SO_4 C. K D. Mg Answer with only A, B, C, or D.","nicher kon ayon drut gotite shoshit hoy? A. Ca B. SO_4 C. K D. Mg Answer with only A, B, C, or D.","Which of the following ions is rapidly absorbed? A. Ca B. SO_{4} C. K D. Mg Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0094,D,Biology-I,biology-i,0,0,1,B,B,D,"নিম্নের কোন পর্যায়ে কোষপ্লেট তৈরি হয়? A. প্রোফেজ B. অ্যানাফেজ C. টেলোফেজ D. সাইটোকাইনেসিস Answer with only A, B, C, or D.","nimner kon poryaye koshoplet toiri hoy? A. profej B. anafej C. telofej D. saitokainesis Answer with only A, B, C, or D.","In which stage cell plate is originated? A. Prohase B. Anaphase C. Telophase D. Cytokinesis Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0098,D,Biology-I,biology-i,1,0,0,D,B,C,"সরিষাতে নিম্নলিখিত কোন প্রকারের ডিম্বক দেখা যায়? A. ঊর্ধ্বমুখী B. নিম্নমুখী C. পার্শ্বমুখী D. বক্রমুখী Answer with only A, B, C, or D.","sorishate nimnolikhit kon prokarer dimbok dekha jay? A. urdhbomukhi B. nimnomukhi C. parshbomukhi D. bokromukhi Answer with only A, B, C, or D.","Which of the following type of ovule is found in mustard? A. Atropous B. Anaptropous C. Amphitropous D. Camphylotropous Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0110,B,Biology-I,biology-i,0,0,1,D,D,B,"নিষেকের ফলে- i. প্রজাতির ক্রোমোসোম সংখ্যার স্থিরতা রক্ষা হয় ii. নতুন প্রজাতি সৃষ্টির সম্ভাবনা থাকে না iii. অধিক ফলনশীল ও সহনশীল ফসল উৎপন্ন হয় নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii, ও iii Answer w...",nisheker fole- i. projatir kromosom songkhyar sthirota roksha hoy ii. notun projati srishtir sombhabona thake na iii. odhik folonoshil o sohonoshil fosol utoponn hoy nicher konoti sothik? A. i o ii B. i o iii C. ii o...,As a result of fertilization- i. the stability of the chromosome number of the species become maintained ii. there is no possibility to creating new species iii. more productive and tolerant crops become produced Whic...
benqa_ext_12th-Biology-I_0122,D,Biology-I,biology-i,0,0,1,A,B,D,"Draccaena উদ্ভিদে কোন ধরনের ভাস্কুলার বান্ডল বর্তমান? A. সমপার্শ্বীয় B. সমদ্বিপার্শ্বীয় C. জাইলেম কেন্দ্রিক D. ফ্লোয়েম কেন্দ্রিক Answer with only A, B, C, or D.","Draccaena udbhide kon dhoroner bhaskular bandol bortoman? A. somoparshbiy B. somodbiparshbiy C. jailem kendrik D. floyem kendrik Answer with only A, B, C, or D.","What kind of vascular bundle is found in Dracaena? A. Collateral B. Bi-collateral C. Hadrocentric D. Leptocentric Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0141,D,Biology-I,biology-i,1,0,1,D,C,D,এক্সপ্লান্ট নির্বাচন \rightarrow আবাদ মাধ্যম তৈরি \rightarrow \fbox{A} \rightarrow \fbox{B} \rightarrow \fbox{C} \rightarrow \fbox{D} \rightarrow চারা টবে স্থানান্তর । উদ্দীপকের প্রক্রিয়ার প্রয়োগ- i. রোগমুক্ত উদ্ভিদ স...,eksoplant nirbachon \rightarrow abad madhyom toiri \rightarrow \fbox{A} \rightarrow \fbox{B} \rightarrow \fbox{C} \rightarrow \fbox{D} \rightarrow chara tobe sthanantor . uddipoker prokriyar proyog- i. rogomukt udbhid...,Explant selection \rightarrow Culture media preparation \rightarrow \fbox{A} \rightarrow \fbox{B} \rightarrow \fbox{C} \rightarrow \fbox{D} \rightarrow transfer the plantlet to tub. Application of the process of stem-...
benqa_ext_12th-Biology-I_0144,A,Biology-I,biology-i,0,0,1,D,D,A,"অবাত শ্বসনের ক্ষেত্রে প্রযোজ্য- i. ল্যাকটিক এসিড তৈরি হয় ii. ইস্টে প্রক্রিয়াটি সংঘটির হয় iii. অক্সিজেনের প্রয়োজন হয় নিচের কোনটি সঠিক? A. i ও ii B. ii ও iii C. i ও iii D. i, ii, ও iii Answer with only A, B, C, or D.","obat shbosoner kshetre projojy- i. lyakotik esid toiri hoy ii. iste prokriyati songghotir hoy iii. oksijener proyojon hoy nicher konoti sothik? A. i o ii B. ii o iii C. i o iii D. i, ii, o iii Answer with only A, B, C...","Applicable for anaerobic repiration- i. lactic acid production occurs ii. occurs in yeast iii. oxygen is required Which one is correct? A. i & ii B. i & iii C. ii & iii D. i, ii & iii Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0147,B,Biology-I,biology-i,1,0,1,B,D,B,"মাইটোসিস কোষ বিভাজনের কোন ধাপে স্পিন্ডল যন্ত্রের সৃষ্টি হয়? A. প্রোফেজ B. প্রো-মেটাফেজ C. মেটাফেজ D. অ্যানাফেজ Answer with only A, B, C, or D.","maitosis kosh bibhajoner kon dhape spindol jontrer srishti hoy? A. profej B. pro-metafej C. metafej D. anafej Answer with only A, B, C, or D.","In which stage of mitosis cell division spindle apparatus is produced? A. Prophase B. Prometaphase C. Metaphase D. Anaphase Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0151,C,Biology-I,biology-i,1,0,1,C,D,C,"DNA থেকে mRNA তৈরির প্রক্রিয়াকে কী বলা হয়? A. রেপ্লিকেশন B. মিউটেশন C. ট্রান্সক্রিপশন D. ট্রান্সলেশন Answer with only A, B, C, or D.","DNA theke mRNA toirir prokriyake ki bola hoy? A. replikeshon B. miuteshon C. transokriposhon D. transoleshon Answer with only A, B, C, or D.","What is called the process of mRNA production from DNA? A. Replication B. Mutation C. Transcription D. Translation Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0163,C,Biology-I,biology-i,1,0,0,C,D,B,"পত্ররন্ধ্র খোলে যখন- i. রক্ষীকোষে K^+ প্রবেশ করে ii. কোষে CO_2 এর পরিমাণ বেড়ে যায় iii. রক্ষীকোষ থেকে সক্রিয়ভাবে H^+ বের হয়ে যায় নিচের কোনটি সঠিক? A. i ও ii B. ii ও iii C. i ও iii D. i, ii, ও iii Answer with only A, B,...","potrorondhr khole jokhon- i. rokshikoshe K^+ probesh kore ii. koshe CO_2 er poriman bere jay iii. rokshikosh theke sokriyobhabe H^+ ber hoye jay nicher konoti sothik? A. i o ii B. ii o iii C. i o iii D. i, ii, o iii A...",The stomate are opened when- i. K^{+} ion enter into guard cell ii. the amount of CO_{2} increases in the guard cell iii. H^{+} actively exits from guard cell Which one is corect? A. i & ii B. ii & iii C. i & iii D. i...
benqa_ext_12th-Biology-I_0185,D,Biology-I,biology-i,0,0,1,B,B,D,"ইন্টারফেরন নিঃসৃত হয়- A. মাস্ট কোষ হতে B. ব্যাকটেরিয়া আক্রান্ত কোষ হতে C. ক্যান্সার কোষ হতে D. ভাইরাস আক্রান্ত কোষ হতে Answer with only A, B, C, or D.","intaroferon nihsrit hoy- A. mast kosh hote B. byakoteriya akrant kosh hote C. kyansar kosh hote D. bhairas akrant kosh hote Answer with only A, B, C, or D.","Interferon excreted from- A. Mast cell B. Bacteria affected cell C. Cancer cell D. Virus affected cell Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0188,D,Biology-I,biology-i,1,0,0,D,B,C,"রেস্ট্রিকশন এনজাইম নয় কোনটি? A. Bco Rl B. Hind III C. Hpa-II D. All-Po Answer with only A, B, C, or D.","restrikoshon enojaim noy konoti? A. Bco Rl B. Hind III C. Hpa-II D. All-Po Answer with only A, B, C, or D.","Which one is not restriction enzyme? A. Eco RI B. Hind III C. Hapa-II D. AII-P_{Q} Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0200,A,Biology-I,biology-i,1,0,1,A,D,A,"লেপ্টোসেন্ট্রিক ভাস্কুলার বান্ডলের উদাহরণ হলো- A. Dracaena sp B. Mangifera sp C. Oryza sp D. Triticum sp Answer with only A, B, C, or D.","leptosentrik bhaskular bandoler udahoron holo- A. Dracaena sp B. Mangifera sp C. Oryza sp D. Triticum sp Answer with only A, B, C, or D.","Example of leptocentric vascular bundle is- A. Dracaena sp B. Mangifera sp C. Oryza sp D. Triticum sp Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0203,C,Biology-I,biology-i,1,0,0,C,A,D,"ফ্রুক্টোজ ১, ৬ বিসফসফেট \xleftrightarrow{P} ৩ ফসফোগ্লিসারেল্ডিহাইড + ডাইহাইড্রোক্সি এসিটোন ফসফেট। উদ্দীপকের বিক্রিয়াটি নিচের কোন বিক্রিয়া পথে সংঘটিত হয়? A. ক্রেবস চক্র B. ক্যালভিন চক্র C. গ্লাইকোলাইসিস D. হ্যাচ-স্ল্যা...","fruktoj 1, 6 bisofosofet \xleftrightarrow{P} 3 fosofoglisareldihaid + daihaidroksi esiton fosofet. uddipoker bikriyati nicher kon bikriya pothe songghotit hoy? A. krebos chokr B. kyalobhin chokr C. glaikolaisis D. hya...","Fructose 1, 6 Bisphosphate \xleftrightharpoons{P} 3 Phosphogly-ceraldehyde + Dihydroxyacetone phosphate. In which of the following pathway the reaction is occurred as show in the stem? A. Kerbs cycle B. Calvin cycle C..."
benqa_ext_12th-Biology-I_0217,B,Biology-I,biology-i,0,0,1,D,D,B,"নগ্নবীজী উদ্ভিদে- i. আর্কিগোনিয়াম উপস্থিত ii. শস্য ট্রিপ্লয়েড iii. বীজ উৎপন্ন হয় নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii, ও iii Answer with only A, B, C, or D.","nognobiji udbhide- i. arkigoniyam uposthit ii. shosy triployed iii. bij utoponn hoy nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii, o iii Answer with only A, B, C, or D.","In Gymnosperm- i. Archegonium present ii. endosperin triploid iii. seed is produced Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0220,A,Biology-I,biology-i,0,0,1,C,B,A,"উদ্ভিদের মূল ও কাণ্ডের শীর্ষের টিস্যু কোনটি? A. ভাজক টিস্যু B. সরল টিস্যু C. জটিল টিস্যু D. ক্ষরণকারী টিস্যু Answer with only A, B, C, or D.","udbhider mul o kander shirsher tisyu konoti? A. bhajok tisyu B. sorol tisyu C. jotil tisyu D. kshoronokari tisyu Answer with only A, B, C, or D.","Which is the apex tissue of stem and root of a plant? A. Meristimatic tissue B. Simple tissue C. Compound tissue D. Secretory tissue Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0233,C,Biology-I,biology-i,0,0,1,B,D,C,"স্টক' ও 'সায়ন' শব্দগুলো নিম্নের কোনটির ক্ষেত্রে প্রযোজ্য? A. কাটিং B. বাডিং C. গ্রাফটিং D. লেয়ারিং Answer with only A, B, C, or D.","stok' o 'sayon' shobdogulo nimner konotir kshetre projojy? A. kating B. bading C. grafoting D. leyaring Answer with only A, B, C, or D.","The words 'stock' and 'scion' apply to which of the following? A. Cutting B. Budding C. Grafting D. Layering Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0235,A,Biology-I,biology-i,0,0,1,B,B,A,"ফার্মেন্টেশন প্রক্রিয়ায় নিম্নের কোন এনজাইমটি সবচেয়ে বেশি ক্রিয়াশীল হয়? A. জাইমেজ B. কাইনেজ C. আইসোমারেজ D. হাইড্রোজিনেজ Answer with only A, B, C, or D.","farmenteshon prokriyay nimner kon enojaimoti sobocheye beshi kriyashil hoy? A. jaimej B. kainej C. aisomarej D. haidrojinej Answer with only A, B, C, or D.","Which of the following enzymes is most active fermentation process? A. Zymase B. Kinase C. Isomerase D. Hydrogenase Answer with only A, B, C, or D."
benqa_ext_12th-Biology-I_0242,D,Biology-I,biology-i,0,0,1,A,C,D,"শ্বসনের কোন পর্যায়ে O_2 এর প্রয়োজন হয়? A. গ্লাইকোলাইসিস B. অ্যাসিটাইল Co-এ C. ক্রেবস চক্র D. ইলেক্ট্রন প্রবাহ তন্ত্র Answer with only A, B, C, or D.","shbosoner kon poryaye O_2 er proyojon hoy? A. glaikolaisis B. asitail Co-e C. krebos chokr D. ilektron probah tontr Answer with only A, B, C, or D.","At which stage of respiration is Oxygen needed? A. Glycolysis B. Acetyle CO-A C. Kerbs cycle D. Electron Transport System Answer with only A, B, C, or D."
