queue_index,id,subject,grade,answer,priority,quality_status,warnings,source_file,source_row
815,benqa_ext_12th-Physics-I_0039,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,39
816,benqa_ext_12th-Physics-I_0047,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,47
817,benqa_ext_12th-Physics-I_0052,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,52
818,benqa_ext_12th-Physics-I_0057,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,57
819,benqa_ext_12th-Physics-I_0062,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,62
820,benqa_ext_12th-Physics-I_0069,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,69
821,benqa_ext_12th-Physics-I_0086,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,86
822,benqa_ext_12th-Physics-I_0088,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,88
823,benqa_ext_12th-Physics-I_0096,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,96
824,benqa_ext_12th-Physics-I_0097,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,97
825,benqa_ext_12th-Physics-I_0103,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,103
826,benqa_ext_12th-Physics-I_0110,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,110
827,benqa_ext_12th-Physics-I_0112,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,112
828,benqa_ext_12th-Physics-I_0116,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,116
829,benqa_ext_12th-Physics-I_0118,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,118
830,benqa_ext_12th-Physics-I_0130,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,130
831,benqa_ext_12th-Physics-I_0131,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,131
832,benqa_ext_12th-Physics-I_0132,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,132
833,benqa_ext_12th-Physics-I_0135,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,135
834,benqa_ext_12th-Physics-I_0138,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,138
835,benqa_ext_12th-Physics-I_0150,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,150
836,benqa_ext_12th-Physics-I_0152,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,152
837,benqa_ext_12th-Physics-I_0159,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,159
838,benqa_ext_12th-Physics-I_0161,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,161
839,benqa_ext_12th-Physics-I_0163,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,163
840,benqa_ext_12th-Physics-I_0166,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,166
841,benqa_ext_12th-Physics-I_0173,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,173
842,benqa_ext_12th-Physics-I_0182,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,182
843,benqa_ext_12th-Physics-I_0189,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,189
844,benqa_ext_12th-Physics-I_0195,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,195
845,benqa_ext_12th-Physics-I_0204,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,204
846,benqa_ext_12th-Physics-I_0223,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,223
847,benqa_ext_12th-Physics-I_0225,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,225
848,benqa_ext_12th-Physics-I_0227,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,227
849,benqa_ext_12th-Physics-I_0229,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,229
850,benqa_ext_12th-Physics-I_0238,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,238
851,benqa_ext_12th-Physics-I_0245,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,245
852,benqa_ext_12th-Physics-I_0247,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,247
853,benqa_ext_12th-Physics-I_0251,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,251
854,benqa_ext_12th-Physics-I_0259,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,259
855,benqa_ext_12th-Physics-I_0274,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,274
856,benqa_ext_12th-Physics-I_0278,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,278
857,benqa_ext_12th-Physics-I_0282,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,282
858,benqa_ext_12th-Physics-I_0285,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,285
859,benqa_ext_12th-Physics-I_0286,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,286
860,benqa_ext_12th-Physics-I_0287,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,287
861,benqa_ext_12th-Physics-I_0294,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,294
862,benqa_ext_12th-Physics-I_0295,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,295
863,benqa_ext_12th-Physics-I_0299,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,299
864,benqa_ext_12th-Physics-I_0303,Physics-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,303
865,benqa_ext_12th-Physics-II_0004,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,4
866,benqa_ext_12th-Physics-II_0010,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,10
867,benqa_ext_12th-Physics-II_0013,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,13
868,benqa_ext_12th-Physics-II_0016,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,16
869,benqa_ext_12th-Physics-II_0020,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,20
870,benqa_ext_12th-Physics-II_0022,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,22
871,benqa_ext_12th-Physics-II_0032,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,32
872,benqa_ext_12th-Physics-II_0033,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,33
873,benqa_ext_12th-Physics-II_0043,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,43
874,benqa_ext_12th-Physics-II_0044,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,44
875,benqa_ext_12th-Physics-II_0049,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,49
876,benqa_ext_12th-Physics-II_0054,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,54
877,benqa_ext_12th-Physics-II_0062,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,62
878,benqa_ext_12th-Physics-II_0066,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,66
879,benqa_ext_12th-Physics-II_0072,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,72
880,benqa_ext_12th-Physics-II_0090,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,90
881,benqa_ext_12th-Physics-II_0096,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,96
882,benqa_ext_12th-Physics-II_0098,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,98
883,benqa_ext_12th-Physics-II_0100,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,100
884,benqa_ext_12th-Physics-II_0108,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,108
885,benqa_ext_12th-Physics-II_0115,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,115
886,benqa_ext_12th-Physics-II_0116,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,116
887,benqa_ext_12th-Physics-II_0123,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,123
888,benqa_ext_12th-Physics-II_0128,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,128
889,benqa_ext_12th-Physics-II_0135,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,135
890,benqa_ext_12th-Physics-II_0140,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,140
891,benqa_ext_12th-Physics-II_0156,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,156
892,benqa_ext_12th-Physics-II_0165,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,165
893,benqa_ext_12th-Physics-II_0167,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,167
894,benqa_ext_12th-Physics-II_0170,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,170
895,benqa_ext_12th-Physics-II_0171,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,171
896,benqa_ext_12th-Physics-II_0182,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,182
897,benqa_ext_12th-Physics-II_0185,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,185
898,benqa_ext_12th-Physics-II_0188,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,188
899,benqa_ext_12th-Physics-II_0191,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,191
900,benqa_ext_12th-Physics-II_0194,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,194
901,benqa_ext_12th-Physics-II_0196,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,196
902,benqa_ext_12th-Physics-II_0202,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,202
903,benqa_ext_12th-Physics-II_0209,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,209
904,benqa_ext_12th-Physics-II_0210,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,210
905,benqa_ext_12th-Physics-II_0218,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,218
906,benqa_ext_12th-Physics-II_0223,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,223
907,benqa_ext_12th-Physics-II_0224,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,224
908,benqa_ext_12th-Physics-II_0226,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,226
909,benqa_ext_12th-Physics-II_0238,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,238
910,benqa_ext_12th-Physics-II_0244,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,244
911,benqa_ext_12th-Physics-II_0253,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,253
912,benqa_ext_12th-Physics-II_0259,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,259
913,benqa_ext_12th-Physics-II_0261,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,261
914,benqa_ext_12th-Physics-II_0268,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,268
915,benqa_ext_12th-Physics-II_0275,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,275
916,benqa_ext_12th-Physics-II_0282,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,282
917,benqa_ext_12th-Physics-II_0284,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,284
918,benqa_ext_12th-Physics-II_0288,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,288
919,benqa_ext_12th-Physics-II_0291,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,291
920,benqa_ext_12th-Physics-II_0296,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,296
921,benqa_ext_12th-Physics-II_0307,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,307
922,benqa_ext_12th-Physics-II_0308,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,308
923,benqa_ext_12th-Physics-II_0309,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,309
924,benqa_ext_12th-Physics-II_0314,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,314
925,benqa_ext_12th-Physics-II_0320,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,320
926,benqa_ext_12th-Physics-II_0321,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,321
927,benqa_ext_12th-Physics-II_0323,Physics-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,323
928,benqa_ext_12th-Physics-II_0329,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,329
929,benqa_ext_12th-Physics-II_0330,Physics-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,330
930,benqa_ext_12th-Physics-II_0331,Physics-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,331
931,benqa_ext_12th-Physics-II_0332,Physics-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,332
932,benqa_ext_8th-Science_0001,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,1
933,benqa_ext_8th-Science_0002,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,2
934,benqa_ext_8th-Science_0004,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,4
935,benqa_ext_8th-Science_0007,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,7
936,benqa_ext_8th-Science_0010,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,10
937,benqa_ext_8th-Science_0011,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,11
938,benqa_ext_8th-Science_0012,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,12
939,benqa_ext_8th-Science_0020,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,20
940,benqa_ext_8th-Science_0021,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,21
941,benqa_ext_8th-Science_0028,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,28
942,benqa_ext_8th-Science_0034,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,34
943,benqa_ext_8th-Science_0038,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,38
944,benqa_ext_8th-Science_0046,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,46
945,benqa_ext_8th-Science_0048,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,48
946,benqa_ext_8th-Science_0049,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,49
947,benqa_ext_8th-Science_0050,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,50
948,benqa_ext_8th-Science_0053,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,53
949,benqa_ext_8th-Science_0057,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,57
950,benqa_ext_8th-Science_0059,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,59
951,benqa_ext_8th-Science_0060,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,60
952,benqa_ext_8th-Science_0063,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,63
953,benqa_ext_8th-Science_0077,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,77
954,benqa_ext_8th-Science_0082,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,82
955,benqa_ext_8th-Science_0083,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,83
956,benqa_ext_8th-Science_0090,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,90
957,benqa_ext_8th-Science_0095,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,95
958,benqa_ext_8th-Science_0097,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,97
959,benqa_ext_8th-Science_0103,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,103
960,benqa_ext_8th-Science_0104,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,104
961,benqa_ext_8th-Science_0110,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,110
962,benqa_ext_8th-Science_0114,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,114
963,benqa_ext_8th-Science_0116,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,116
964,benqa_ext_8th-Science_0119,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,119
965,benqa_ext_8th-Science_0124,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,124
966,benqa_ext_8th-Science_0128,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,128
967,benqa_ext_8th-Science_0129,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,129
968,benqa_ext_8th-Science_0131,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,131
969,benqa_ext_8th-Science_0134,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,134
970,benqa_ext_8th-Science_0144,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,144
971,benqa_ext_8th-Science_0146,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,146
972,benqa_ext_8th-Science_0154,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,154
973,benqa_ext_8th-Science_0155,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,155
974,benqa_ext_8th-Science_0156,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,156
975,benqa_ext_8th-Science_0168,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,168
976,benqa_ext_8th-Science_0171,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,171
977,benqa_ext_8th-Science_0173,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,173
978,benqa_ext_8th-Science_0175,Science,8th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,175
979,benqa_ext_8th-Science_0178,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,178
980,benqa_ext_8th-Science_0179,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,179
981,benqa_ext_8th-Science_0180,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,180
982,benqa_ext_8th-Science_0181,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,181
983,benqa_ext_8th-Science_0182,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,182
984,benqa_ext_8th-Science_0187,Science,8th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,187
985,benqa_ext_8th-Science_0188,Science,8th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,188
986,benqa_ext_8th-Science_0191,Science,8th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/8th-Science.csv,191
