id,dataset,task_type,domain,quality_status,comparison,comparison_role,left_variant,right_variant,left_option_labels,right_option_labels,option_labels_preserved,left_digit_sequence,right_digit_sequence,digit_sequence_preserved,left_formula_tokens,right_formula_tokens,formula_tokens_preserved,left_answer_instruction,right_answer_instruction,answer_instruction_preserved,structural_mismatch,primary_pair_hard_fail,diagnostic_warning,mismatch_codes,left_preview,right_preview
benqa_12th-Chemistry-II_0354,benqa,mcq,chemistry-ii,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"স্থির তাপমাত্রায় নির্দিষ্ট ভরের গ্যাসের আয়তন বনাম চাপের লেখচিত্রটি কোন ধরনের? A. পরাবৃত্তাকার B. অধিবৃত্তাকার C. বৃত্তাকার D. সরলরৈখিক Answer with only A, B, C, or D.","sthir tapomatray nirdisht bhorer gyaser ayoton bonam chaper lekhochitroti kon dhoroner? A. porabrittakar B. odhibrittakar C. brittakar D. soroloroikhik Answer with only A, B, C, or"
benqa_12th-Chemistry-II_0354,benqa,mcq,chemistry-ii,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"স্থির তাপমাত্রায় নির্দিষ্ট ভরের গ্যাসের আয়তন বনাম চাপের লেখচিত্রটি কোন ধরনের? A. পরাবৃত্তাকার B. অধিবৃত্তাকার C. বৃত্তাকার D. সরলরৈখিক Answer with only A, B, C, or D.","What is the type of the graph of volume Vs pressure at constant temperature of a gas having definite mass? A. Parabolic B. Hyperbolic C. Circular D. Linear Answer with only A, B, C"
benqa_12th-Chemistry-II_0354,benqa,mcq,chemistry-ii,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"sthir tapomatray nirdisht bhorer gyaser ayoton bonam chaper lekhochitroti kon dhoroner? A. porabrittakar B. odhibrittakar C. brittakar D. soroloroikhik Answer with only A, B, C, or","What is the type of the graph of volume Vs pressure at constant temperature of a gas having definite mass? A. Parabolic B. Hyperbolic C. Circular D. Linear Answer with only A, B, C"
banglamath_0532,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,16 28,16 28,True,,,True,final_answer,final_answer,True,False,False,False,,১৬ একর জমিতে ২৮ মেট্রিক টন ধান হলে প্রতি একর জমিতে কী পরিমাণ ধান ফলে Return only the final answer.,16 ekor jomite 28 metrik ton dhan hole proti ekor jomite ki poriman dhan fole Return only the final answer.
banglamath_0532,banglamath,short_answer,math,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,,,True,16 28,16 28,True,,,True,final_answer,final_answer,True,False,False,False,,১৬ একর জমিতে ২৮ মেট্রিক টন ধান হলে প্রতি একর জমিতে কী পরিমাণ ধান ফলে Return only the final answer.,"If 16 acres of land yield 28 metric tons of paddy, how much paddy per acre? Return only the final answer."
banglamath_0532,banglamath,short_answer,math,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,,,True,16 28,16 28,True,,,True,final_answer,final_answer,True,False,False,False,,16 ekor jomite 28 metrik ton dhan hole proti ekor jomite ki poriman dhan fole Return only the final answer.,"If 16 acres of land yield 28 metric tons of paddy, how much paddy per acre? Return only the final answer."
benqa_10th-Biology_0277,benqa,mcq,biology,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,মতিন তামাক পাতায় এক ধরনের মোজাইক রোগ দেখতে পেল। উল্লিখিত রোগের ভাইরাসের বংশগতীয় বস্তুতে বন্ধন বিদ্যমান- i. A = T ii. G = C iii. A = U নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও,motin tamak patay ek dhoroner mojaik rog dekhote pel. ullikhit roger bhairaser bongshogotiy bostute bondhon bidyoman- i. A = T ii. G = C iii. A = U nicher konti sothik? A. i o ii B
benqa_10th-Biology_0277,benqa,mcq,biology,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,মতিন তামাক পাতায় এক ধরনের মোজাইক রোগ দেখতে পেল। উল্লিখিত রোগের ভাইরাসের বংশগতীয় বস্তুতে বন্ধন বিদ্যমান- i. A = T ii. G = C iii. A = U নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও,Motin found a bind of mosaic disease on tobacco leaves. Which bond is present in the heredity component of virus given in the stem? i. A = T ii. G = C iii. A = U Which one is corre
benqa_10th-Biology_0277,benqa,mcq,biology,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,motin tamak patay ek dhoroner mojaik rog dekhote pel. ullikhit roger bhairaser bongshogotiy bostute bondhon bidyoman- i. A = T ii. G = C iii. A = U nicher konti sothik? A. i o ii B,Motin found a bind of mosaic disease on tobacco leaves. Which bond is present in the heredity component of virus given in the stem? i. A = T ii. G = C iii. A = U Which one is corre
banglamath_0184,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,9000 450 600,9000 450 600,True,,,True,final_answer,final_answer,True,False,False,False,,৯০০০ টাকা বিনিয়োগে প্রতিদিন ৪৫০ টাকা লাভ হলে ৬০০ টাকা লাভ করতে কত বিনিয়োগ করতে হবে Return only the final answer.,9000 taka biniyoge protidin 450 taka labh hole 600 taka labh korte koto biniyog korte hobe Return only the final answer.
banglamath_0184,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,9000 450 600,9000 450 600,True,,,True,final_answer,final_answer,True,False,False,False,,৯০০০ টাকা বিনিয়োগে প্রতিদিন ৪৫০ টাকা লাভ হলে ৬০০ টাকা লাভ করতে কত বিনিয়োগ করতে হবে Return only the final answer.,"If an investment of 9000 Taka yields 450 Taka profit per day, how much should be invested to earn 600 Taka per day? Return only the final answer."
banglamath_0184,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,9000 450 600,9000 450 600,True,,,True,final_answer,final_answer,True,False,False,False,,9000 taka biniyoge protidin 450 taka labh hole 600 taka labh korte koto biniyog korte hobe Return only the final answer.,"If an investment of 9000 Taka yields 450 Taka profit per day, how much should be invested to earn 600 Taka per day? Return only the final answer."
benqa_10th-Math_0324,benqa,mcq,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,3 12,3 12,True,\frac \frac \sqrt \sqrt,\frac \frac \sqrt \sqrt,True,mcq_letters,mcq_letters,True,False,False,False,,"a = \sqrt{3} এবং b = \sqrt{12} হলে নিচের কোনটি অমূলদ সংখ্যা? A. a + b B. ab C. \frac{a}{b} D. \frac{b}{a} Answer with only A, B, C, or D.","a = \sqrt{3} ebong b = \sqrt{12} hole nicher konti omulod songkhya? A. a + b B. ab C. \frac{a}{b} D. \frac{b}{a} Answer with only A, B, C, or D."
benqa_10th-Math_0324,benqa,mcq,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,3 12,3 12,True,\frac \frac \sqrt \sqrt,\frac \frac \sqrt \sqrt,True,mcq_letters,mcq_letters,True,False,False,False,,"a = \sqrt{3} এবং b = \sqrt{12} হলে নিচের কোনটি অমূলদ সংখ্যা? A. a + b B. ab C. \frac{a}{b} D. \frac{b}{a} Answer with only A, B, C, or D.","If a = \sqrt{3} and b = \sqrt{12}, which one is irrational number? A. a + b B. ab C. \frac{a}{b} D. \frac{b}{a} Answer with only A, B, C, or D."
benqa_10th-Math_0324,benqa,mcq,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,3 12,3 12,True,\frac \frac \sqrt \sqrt,\frac \frac \sqrt \sqrt,True,mcq_letters,mcq_letters,True,False,False,False,,"a = \sqrt{3} ebong b = \sqrt{12} hole nicher konti omulod songkhya? A. a + b B. ab C. \frac{a}{b} D. \frac{b}{a} Answer with only A, B, C, or D.","If a = \sqrt{3} and b = \sqrt{12}, which one is irrational number? A. a + b B. ab C. \frac{a}{b} D. \frac{b}{a} Answer with only A, B, C, or D."
benqa_10th-Chemistry_0388,benqa,mcq,chemistry,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,3 2 3 6 3 5 4 1 3 2 3 6 3 3 4 2 3 2 3 6 3 2 4 2 3 2 3 6 3 1 4 2,3 2 3 6 3 5 4 1 3 2 3 6 3 3 4 2 3 2 3 6 3 2 4 2 3 2 3 6 3 1 4 2,True,3d^{1} 3d^{2} 3d^{3} 3d^{5} 3p^{6} 3p^{6} 3p^{6} 3p^{6} 3s^{2} 3s^{2} 3s^{2} 3s^{2} 4s^{1} 4s^{2} 4s^{2} 4s^{2},3d^{1} 3d^{2} 3d^{3} 3d^{5} 3p^{6} 3p^{6} 3p^{6} 3p^{6} 3s^{2} 3s^{2} 3s^{2} 3s^{2} 4s^{1} 4s^{2} 4s^{2} 4s^{2},True,mcq_letters,mcq_letters,True,False,False,False,,স্ক্যান্ডিয়ামের সর্বশেষ শক্তিস্তরের সঠিক ইলেকট্রন বিন্যাস কোনটি? A. 3s^{2}3p^{6}3d^{5}4s^{1} B. 3s^{2}3p^{6}3d^{3}4s^{2} C. 3s^{2}3p^{6}3d^{2}4s^{2} D. 3s^{2}3p^{6}3d^{1}4s^{2} Ans,skyandiyamer sorboshesh shoktistorer sothik ilekotron binyas konti? A. 3s^{2}3p^{6}3d^{5}4s^{1} B. 3s^{2}3p^{6}3d^{3}4s^{2} C. 3s^{2}3p^{6}3d^{2}4s^{2} D. 3s^{2}3p^{6}3d^{1}4s^{2} 
benqa_10th-Chemistry_0388,benqa,mcq,chemistry,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,3 2 3 6 3 5 4 1 3 2 3 6 3 3 4 2 3 2 3 6 3 2 4 2 3 2 3 6 3 1 4 2,3 2 3 6 3 5 4 1 3 2 3 6 3 3 4 2 3 2 3 6 3 2 4 2 3 2 3 6 3 1 4 2,True,3d^{1} 3d^{2} 3d^{3} 3d^{5} 3p^{6} 3p^{6} 3p^{6} 3p^{6} 3s^{2} 3s^{2} 3s^{2} 3s^{2} 4s^{1} 4s^{2} 4s^{2} 4s^{2},3d^{1} 3d^{2} 3d^{3} 3d^{5} 3p^{6} 3p^{6} 3p^{6} 3p^{6} 3s^{2} 3s^{2} 3s^{2} 3s^{2} 4s^{1} 4s^{2} 4s^{2} 4s^{2},True,mcq_letters,mcq_letters,True,False,False,False,,স্ক্যান্ডিয়ামের সর্বশেষ শক্তিস্তরের সঠিক ইলেকট্রন বিন্যাস কোনটি? A. 3s^{2}3p^{6}3d^{5}4s^{1} B. 3s^{2}3p^{6}3d^{3}4s^{2} C. 3s^{2}3p^{6}3d^{2}4s^{2} D. 3s^{2}3p^{6}3d^{1}4s^{2} Ans,What is the correct electronic configuration of the outermost shell of Scandium? A. 3s^{2}3p^{6}3d^{5}4s^{1} B. 3s^{2}3p^{6}3d^{3}4s^{2} C. 3s^{2}3p^{6}3d^{2}4s^{2} D. 3s^{2}3p^{6}
benqa_10th-Chemistry_0388,benqa,mcq,chemistry,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,3 2 3 6 3 5 4 1 3 2 3 6 3 3 4 2 3 2 3 6 3 2 4 2 3 2 3 6 3 1 4 2,3 2 3 6 3 5 4 1 3 2 3 6 3 3 4 2 3 2 3 6 3 2 4 2 3 2 3 6 3 1 4 2,True,3d^{1} 3d^{2} 3d^{3} 3d^{5} 3p^{6} 3p^{6} 3p^{6} 3p^{6} 3s^{2} 3s^{2} 3s^{2} 3s^{2} 4s^{1} 4s^{2} 4s^{2} 4s^{2},3d^{1} 3d^{2} 3d^{3} 3d^{5} 3p^{6} 3p^{6} 3p^{6} 3p^{6} 3s^{2} 3s^{2} 3s^{2} 3s^{2} 4s^{1} 4s^{2} 4s^{2} 4s^{2},True,mcq_letters,mcq_letters,True,False,False,False,,skyandiyamer sorboshesh shoktistorer sothik ilekotron binyas konti? A. 3s^{2}3p^{6}3d^{5}4s^{1} B. 3s^{2}3p^{6}3d^{3}4s^{2} C. 3s^{2}3p^{6}3d^{2}4s^{2} D. 3s^{2}3p^{6}3d^{1}4s^{2} ,What is the correct electronic configuration of the outermost shell of Scandium? A. 3s^{2}3p^{6}3d^{5}4s^{1} B. 3s^{2}3p^{6}3d^{3}4s^{2} C. 3s^{2}3p^{6}3d^{2}4s^{2} D. 3s^{2}3p^{6}
banglamath_0542,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,25 44 24,25 44 24,True,,,True,final_answer,final_answer,True,False,False,False,,রাস্তাবাদে বাগানের পরিসীমায় বেড়া দিতে প্রতি মিটারে ২৫ টাকা হিসেবে মোট কত খরচ হবে যদি রাস্তাবাদে বাগানের দৈর্ঘ্য ৪৪ মি ও প্রস্থ ২৪ মি হয় Return only the final answer.,rastabade baganer porisimay bera dite proti mitare 25 taka hisebe mot koto khoroch hobe jodi rastabade baganer doirgho 44 mi o prostho 24 mi hoy Return only the final answer.
banglamath_0542,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,25 44 24,44 24 25,False,,,True,final_answer,final_answer,True,True,False,True,digits,রাস্তাবাদে বাগানের পরিসীমায় বেড়া দিতে প্রতি মিটারে ২৫ টাকা হিসেবে মোট কত খরচ হবে যদি রাস্তাবাদে বাগানের দৈর্ঘ্য ৪৪ মি ও প্রস্থ ২৪ মি হয় Return only the final answer.,"If the garden including the path is 44m by 24m, and fencing costs 25 Taka per meter, what is the total cost? Return only the final answer."
banglamath_0542,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,25 44 24,44 24 25,False,,,True,final_answer,final_answer,True,True,False,True,digits,rastabade baganer porisimay bera dite proti mitare 25 taka hisebe mot koto khoroch hobe jodi rastabade baganer doirgho 44 mi o prostho 24 mi hoy Return only the final answer.,"If the garden including the path is 44m by 24m, and fencing costs 25 Taka per meter, what is the total cost? Return only the final answer."
benqa_12th-Physics-II_0292,benqa,mcq,physics-ii,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,2000 3000 3000 4000 4000 8000 8000 12000,2000 3000 3000 4000 4000 8000 8000 12000,True,AA AA AA AA AA AA AA AA \AA \AA \AA \AA \AA \AA \AA \AA,AA AA AA AA AA AA AA AA \AA \AA \AA \AA \AA \AA \AA \AA,True,mcq_letters,mcq_letters,True,False,False,False,,দৃশ্যমান বর্ণালির তরঙ্গদৈর্ঘ্যের বিস্তৃতি- A. 2000 \AA থেকে 3000 \AA পর্যন্ত B. 3000 \AA থেকে 4000 \AA পর্যন্ত C. 4000 \AA থেকে 8000 \AA পর্যন্ত D. 8000 \AA থেকে 12000 \AA পর্যন্ত ,drishyoman bornalir toronggodoirghyer bistriti- A. 2000 \AA theke 3000 \AA poryont B. 3000 \AA theke 4000 \AA poryont C. 4000 \AA theke 8000 \AA poryont D. 8000 \AA theke 12000 \AA
benqa_12th-Physics-II_0292,benqa,mcq,physics-ii,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,2000 3000 3000 4000 4000 8000 8000 12000,2000 3000 3000 4000 4000 8000 8000 12000,True,AA AA AA AA AA AA AA AA \AA \AA \AA \AA \AA \AA \AA \AA,AA AA AA AA AA AA AA AA \AA \AA \AA \AA \AA \AA \AA \AA,True,mcq_letters,mcq_letters,True,False,False,False,,দৃশ্যমান বর্ণালির তরঙ্গদৈর্ঘ্যের বিস্তৃতি- A. 2000 \AA থেকে 3000 \AA পর্যন্ত B. 3000 \AA থেকে 4000 \AA পর্যন্ত C. 4000 \AA থেকে 8000 \AA পর্যন্ত D. 8000 \AA থেকে 12000 \AA পর্যন্ত ,Which of the following is the range of wavelength for visible spectrum? A. 2000 \AA - 3000 \AA B. 3000 \AA - 4000 \AA C. 4000 \AA - 8000 \AA D. 8000 \AA - 12000 \AA Answer with onl
benqa_12th-Physics-II_0292,benqa,mcq,physics-ii,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,2000 3000 3000 4000 4000 8000 8000 12000,2000 3000 3000 4000 4000 8000 8000 12000,True,AA AA AA AA AA AA AA AA \AA \AA \AA \AA \AA \AA \AA \AA,AA AA AA AA AA AA AA AA \AA \AA \AA \AA \AA \AA \AA \AA,True,mcq_letters,mcq_letters,True,False,False,False,,drishyoman bornalir toronggodoirghyer bistriti- A. 2000 \AA theke 3000 \AA poryont B. 3000 \AA theke 4000 \AA poryont C. 4000 \AA theke 8000 \AA poryont D. 8000 \AA theke 12000 \AA,Which of the following is the range of wavelength for visible spectrum? A. 2000 \AA - 3000 \AA B. 3000 \AA - 4000 \AA C. 4000 \AA - 8000 \AA D. 8000 \AA - 12000 \AA Answer with onl
benqa_12th-Chemistry-II_0294,benqa,mcq,chemistry-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,2 2 2 3,2 2 2 3,True,sp^{2} sp^{2} sp^{2} sp^{3},sp^{2} sp^{2} sp^{2} sp^{3},True,mcq_letters,mcq_letters,True,False,False,False,,বেনজিনের কার্বন-কার্বন দ্বি-বন্ধন কোন অরবিটারলের অধিক্রমণে সৃষ্টি হয়? i. sp^{2} - sp^{2} ii. p - p iii. sp^{2} - sp^{3} নিচের কোনটি সঠিক? A. i B. iii C. i ও ii D. ii ও iii Answer w,benojiner karbon-karbon dwi-bondhon kon orobitaroler odhikromone srishti hoy? i. sp^{2} - sp^{2} ii. p - p iii. sp^{2} - sp^{3} nicher konti sothik? A. i B. iii C. i o ii D. ii o i
