model,model_id,variant,variant_label,dataset,task_type,answer_type,id,gold,correct,parsed,parsed_empty,choice_invalid,format_failure,raw_chars,parsed_chars,raw_line_count,raw_multiline,raw_long_gt120,source,line,raw_excerpt
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0037,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,202,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0037,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,68,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0037,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,204,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0046,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,244,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0046,C,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,82,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0046,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,246,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0085,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,196,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0085,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,66,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0085,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,198,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0088,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,475,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0088,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,159,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0088,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,477,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0131,B,False,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,448,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0131,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,150,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0131,B,False,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,450,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0195,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,409,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0195,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,137,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0195,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,411,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0213,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,514,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0213,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,172,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0213,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,516,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0219,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,277,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0219,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,93,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0219,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,279,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0267,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,106,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0267,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,36,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0267,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,108,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0290,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,394,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0290,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,132,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0290,B,False,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,396,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-II_0292,C,False,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,136,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-II_0292,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,46,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-II_0292,C,False,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,138,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0008,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,271,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0008,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,91,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0008,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,273,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0079,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,373,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0079,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,125,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0079,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,375,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0106,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,274,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0106,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,92,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0106,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,276,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0109,C,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,169,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0109,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,57,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0109,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,171,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0133,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,403,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0133,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,135,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0133,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,405,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0157,A,True,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,580,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0157,A,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,194,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0157,A,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,582,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0214,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,211,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0214,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,71,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0214,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,213,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0253,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,82,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0253,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,28,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0253,A,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,84,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0254,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,538,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0254,B,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,180,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0254,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,540,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0256,C,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,79,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0256,C,False,A,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,27,A
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0256,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,81,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_12th-Physics-I_0289,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,43,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_12th-Physics-I_0289,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,15,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_12th-Physics-I_0289,D,False,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,45,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Math_0031,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,232,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Math_0031,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,78,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Math_0031,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,234,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Math_0062,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,415,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Math_0062,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,139,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Math_0062,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,417,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Math_0072,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,397,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Math_0072,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,133,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Math_0072,B,False,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,399,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Math_0085,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,259,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Math_0085,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,87,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Math_0085,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,261,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Math_0167,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,178,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Math_0167,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,60,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Math_0167,C,True,C,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,180,C
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Math_0190,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,49,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Math_0190,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,17,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Math_0190,B,True,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,51,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Science_0014,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,142,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,benqa,mcq,choice,benqa_8th-Science_0014,D,True,D,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,48,D
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,benqa,mcq,choice,benqa_8th-Science_0014,D,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,144,B
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,benqa,mcq,choice,benqa_8th-Science_0024,C,False,B,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,556,B
