index,id,source_file,source_row,grade,subject,answer,review_status,issue_count,warning_count,issues,warnings,banglish_bengali_char_count,banglish_length_ratio,bangla_digits,banglish_digits,english_digits
364,benqa_ext_12th-Math-II_0140,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,140,12th,Math-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.007,1|1|2|1|2|1|2|1|2|1,1|1|2|1|2|1|2|1|2|1,1|1|2|1|2|1|2|1|2|1
365,benqa_ext_10th-Math_0025,literature/code/BEnQA/data/BEnQA/10th-Math.csv,25,10th,Math,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.014,2|1|1|0|0|1|1|1,2|1|1|0|0|1|1|1,2|1|1|0|0|0|1|1|1
366,benqa_ext_10th-Physics_0304,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,304,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.018,12|0|05|12|05|11|95|0|42|0|0042,12|0|05|12|05|11|95|0|42|0|0042,12|0|05|12|05|11|95|0|42|0|0042
367,benqa_ext_10th-Physics_0141,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,141,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.133,10|4|4|6|8|14,10|4|4|6|8|14,10|4|4|6|8|14
368,benqa_ext_12th-Physics-II_0016,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,16,12th,Physics-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.048,35|8|0|2|0|24|5|0|210,35|8|0|2|0|24|5|0|210,35|8|0|2|0|24|5|0|210
369,benqa_ext_10th-Math-II_0203,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,203,10th,Math-II,D,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.102,1|2|2|3|3|4|1|3,1|2|2|3|3|4|1|3,1|2|2|3|3|4|1|3
370,benqa_ext_10th-Math-II_0208,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,208,10th,Math-II,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.057,6|1|1|5|1|25|1|6|1|4|25|6|25|4,6|1|1|5|1|25|1|6|1|4|25|6|25|4,5|1|1|5|1|25|1|6|1|4|25|6|25|4
371,benqa_ext_12th-Math-I_0022,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,22,12th,Math-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.02,1|2|2|2|2,1|2|2|2|2,1|2|2|2|2
372,benqa_ext_12th-Math-II_0347,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,347,12th,Math-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.015,1|2|1|6|3|2|3|2|6,1|2|1|6|3|2|3|2|6,1|2|1|6|3|2|3|2|6
373,benqa_ext_10th-Physics_0246,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,246,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.072,0|5|2|4|6,0|5|2|4|6,0|5|2|4|6
374,benqa_ext_12th-Math-I_0300,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,300,12th,Math-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.007,2|1|2|1|2|2,2|1|2|1|2|2,2|1|2|1|2|2
375,benqa_ext_12th-Biology-II_0234,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,234,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.048,,,
376,benqa_ext_12th-Math-I_0115,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,115,12th,Math-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.026,0|3|2|3|0|4|2|4|0,0|3|2|3|0|4|2|4|0,0|3|2|3|0|4|2|4|0
377,benqa_ext_12th-Math-II_0359,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,359,12th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.008,1|2|2|4|2|4|2|4|4,1|2|2|4|2|4|2|4|4,1|2|2|4|2|4|2|4|4
378,benqa_ext_12th-Biology-II_0165,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,165,12th,Biology-II,C,ai_assisted_review_pass_v1,0,0,,,0,0.995,,,
379,benqa_ext_12th-Biology-II_0218,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,218,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,0.98,,,
380,benqa_ext_12th-Chemistry-I_0199,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,199,12th,Chemistry-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.062,3|4|5|36|8|9|9|144,3|4|5|36|8|9|9|144,3|4|5|36|8|9|9|144
381,benqa_ext_8th-Math_0202,literature/code/BEnQA/data/BEnQA/8th-Math.csv,202,8th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.01,0|0,0|0,0|0
382,benqa_ext_10th-Physics_0091,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,91,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.03,50|3,50|3,50|3
383,benqa_ext_12th-Biology-I_0242,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,242,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,0.991,2,2,
384,benqa_ext_12th-Chemistry-II_0109,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,109,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.023,5|2|2|4|2|4|3|2|4|10|2|2|4|8|2|2|4|2|5|6|10,5|2|2|4|2|4|3|2|4|10|2|2|4|8|2|2|4|2|5|6|10,5|2|2|4|2|4|3|2|4|10|2|2|4|8|2|2|4|2|5|6|10
385,benqa_ext_10th-Physics_0031,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,31,10th,Physics,D,ai_assisted_review_pass_v1,0,0,,,0,1.0,1|10|8|10|16|10|12|10|10,1|10|8|10|16|10|12|10|10,1|10|8|10|16|10|12|10|10
386,benqa_ext_12th-Chemistry-I_0287,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,287,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.083,4,4,4
387,benqa_ext_12th-Chemistry-II_0121,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,121,12th,Chemistry-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.043,22|2|2|2|22,22|2|2|2|22,22|2|2|2|22
388,benqa_ext_10th-Biology_0072,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,72,10th,Biology,C,ai_assisted_review_pass_v1,0,0,,,0,1.038,,,
389,benqa_ext_8th-Math_0143,literature/code/BEnQA/data/BEnQA/8th-Math.csv,143,8th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.031,2|2|7|4|2|1|4|2|1|4|2|1|4|2|1|4,2|2|7|4|2|1|4|2|1|4|2|1|4|2|1|4,2|2|7|4|2|1|4|2|1|4|2|1|4|2|1|4
390,benqa_ext_12th-Chemistry-II_0144,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,144,12th,Chemistry-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.034,2|2|2|1|2|2|2,2|2|2|1|2|2|2,2|2|2|1|2|2|2
391,benqa_ext_12th-Physics-I_0013,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,13,12th,Physics-I,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.092,11|2|1|7|88|1|5|7|1|3|24|1,11|2|1|7|88|1|5|7|1|3|24|1,11|25|1|7|88|1|5|7|1|3|24|1
392,benqa_ext_12th-Biology-I_0085,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,85,12th,Biology-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.083,4,4,4
393,benqa_ext_12th-Math-I_0228,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,228,12th,Math-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.053,4|3|2|0|8|6|9|0|11|5|13|10|11|10|13|5,4|3|2|0|8|6|9|0|11|5|13|10|11|10|13|5,4|3|2|0|8|6|9|0|11|5|13|10|11|10|13|5
394,benqa_ext_12th-Biology-I_0049,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,49,12th,Biology-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.13,,,
395,benqa_ext_12th-Physics-II_0035,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,35,12th,Physics-II,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.022,101102|2|101|2|11011|2|1100100|2|1001|2|101010|2,101102|2|101|2|11011|2|1100100|2|1001|2|101010|2,101101|2|101|2|110111|2|1100100|2|1001|2|101010|2
396,benqa_ext_12th-Chemistry-I_0130,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,130,12th,Chemistry-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.034,1|0|10|14|1|0|10|7|1|0|10|12|1|0|10|15,1|0|10|14|1|0|10|7|1|0|10|12|1|0|10|15,1|0|10|14|1|0|10|7|1|0|10|12|1|0|10|15
397,benqa_ext_12th-Physics-I_0086,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,86,12th,Physics-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.017,2|3|2|3|2|5|2|5|2,2|3|2|3|2|5|2|5|2,2|3|2|3|2|5|2|5|2
398,benqa_ext_10th-Biology_0023,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,23,10th,Biology,A,ai_assisted_review_pass_v1,0,0,,,0,1.118,,,
399,benqa_ext_12th-Math-I_0018,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,18,12th,Math-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.0,1|1|2|3|4|2|5|4|2|3|4|2|5|4,1|1|2|3|4|2|5|4|2|3|4|2|5|4,1|1|2|3|4|2|5|4|2|3|4|2|5|4
400,benqa_ext_12th-Math-I_0230,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,230,12th,Math-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.01,0|4|1|2|0|1|2|1|3|2,0|4|1|2|0|1|2|1|3|2,0|4|1|2|0|1|2|1|3|2
401,benqa_ext_12th-Chemistry-II_0262,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,262,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.0,3|3|3|2,3|3|3|2,3|3|3|2
402,benqa_ext_10th-Biology_0068,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,68,10th,Biology,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.145,39|69|170|1596|1915|2195|2474,39|69|170|1596|1915|2195|2474,39|69|170|1596|1|1915|32|2194|64|2473|96
403,benqa_ext_8th-Math_0018,literature/code/BEnQA/data/BEnQA/8th-Math.csv,18,8th,Math,B,ai_assisted_review_pass_v1,0,0,,,0,0.982,6|10|4|5|6|10,6|10|4|5|6|10,6|10|4|5|6|10
404,benqa_ext_8th-Math_0003,literature/code/BEnQA/data/BEnQA/8th-Math.csv,3,8th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.024,3|3|9|1|2|3|1|1|2|1|2|1,3|3|9|1|2|3|1|1|2|1|2|1,3|3|9|1|2|3|1|1|2|1|2|1
405,benqa_ext_10th-Math-II_0025,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,25,10th,Math-II,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.041,1|2|1|5|1|10|1|17|1|36|1|37|1|50|1|65,1|2|1|5|1|10|1|17|1|36|1|37|1|50|1|65,6|1|2|1|5|1|10|1|17|1|36|1|37|1|50|1|65
406,benqa_ext_10th-Physics_0098,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,98,10th,Physics,A,ai_assisted_review_pass_v1,0,0,,,0,1.089,,,
407,benqa_ext_12th-Physics-I_0043,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,43,12th,Physics-I,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.079,0|1|6|3|3|1|88|60,0|1|6|3|3|1|88|60,0|1|6|3|3|1|88|1|60
408,benqa_ext_12th-Biology-I_0041,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,41,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.045,2,2,2
409,benqa_ext_8th-Science_0171,literature/code/BEnQA/data/BEnQA/8th-Science.csv,171,8th,Science,B,ai_assisted_review_pass_v1,0,0,,,0,1.167,,,
410,benqa_ext_10th-Math_0035,literature/code/BEnQA/data/BEnQA/10th-Math.csv,35,10th,Math,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.02,2|2|3|2|3|3|1|1|2,2|2|3|2|3|3|1|1|2,2|2|3|2|3|2|1|1|2
411,benqa_ext_10th-Biology_0174,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,174,10th,Biology,B,ai_assisted_review_pass_v1,0,0,,,0,1.094,1|12|6|14|6|16|6|18|6,1|12|6|14|6|16|6|18|6,1|12|6|14|6|16|6|18|6
412,benqa_ext_10th-Physics_0110,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,110,10th,Physics,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.032,0|005|1|1|5|10|20|200,0|005|1|1|5|10|20|200,0|0065|1|5|10|20|200
413,benqa_ext_12th-Chemistry-II_0060,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,60,12th,Chemistry-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.044,3|3|3|2|4,3|3|3|2|4,3|3|3|2|4
414,benqa_ext_12th-Chemistry-II_0037,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,37,12th,Chemistry-II,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.07,4|7|5|50|0|2463|3|7|7|4|14|8,4|7|5|50|0|2463|3|7|7|4|14|8,7|5|4|50|0|2463|3|7|7|4|14|8
415,benqa_ext_10th-Physics_0156,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,156,10th,Physics,C,ai_assisted_review_pass_v1,0,0,,,0,1.181,,,
416,benqa_ext_10th-Biology_0145,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,145,10th,Biology,C,ai_assisted_review_pass_v1,0,0,,,0,1.091,4|5|8|28,4|5|8|28,4|5|8|28
417,benqa_ext_12th-Biology-I_0204,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,204,12th,Biology-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.0,1|6|3,1|6|3,1|6|3
418,benqa_ext_8th-Math_0108,literature/code/BEnQA/data/BEnQA/8th-Math.csv,108,8th,Math,C,ai_assisted_review_pass_v1,0,0,,,0,1.062,5|40|8|13|16|21,5|40|8|13|16|21,5|40|8|13|16|21
419,benqa_ext_8th-Science_0191,literature/code/BEnQA/data/BEnQA/8th-Science.csv,191,8th,Science,A,ai_assisted_review_pass_v1,0,0,,,0,1.104,,,
420,benqa_ext_12th-Math-II_0031,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,31,12th,Math-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.067,2|2|1|0|2|3|3|2|6|6,2|2|1|0|2|3|3|2|6|6,2|2|1|0|2|3|3|2|6|6
421,benqa_ext_12th-Physics-II_0033,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,33,12th,Physics-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.064,2|2,2|2,2|2
422,benqa_ext_8th-Math_0142,literature/code/BEnQA/data/BEnQA/8th-Math.csv,142,8th,Math,D,ai_assisted_review_pass_v1,0,0,,,0,1.011,18|3|2|27|2|45|3|9|2|2|9|2|9|2|9,18|3|2|27|2|45|3|9|2|2|9|2|9|2|9,18|3|2|27|2|45|3|9|2|2|9|2|9|2|9
423,benqa_ext_10th-Biology_0225,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,225,10th,Biology,C,ai_assisted_review_pass_v1,0,0,,,0,1.055,,,
424,benqa_ext_12th-Biology-II_0069,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,69,12th,Biology-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.056,,,
425,benqa_ext_12th-Biology-II_0199,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,199,12th,Biology-II,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.067,1|1|2|1|3|1|1|2,1|1|2|1|3|1|1|2,1|01|2|01|3|01|1|02
426,benqa_ext_12th-Biology-I_0188,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,188,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.057,,,
427,benqa_ext_8th-Science_0119,literature/code/BEnQA/data/BEnQA/8th-Science.csv,119,8th,Science,C,ai_assisted_review_pass_v1,0,0,,,0,1.076,,,
428,benqa_ext_12th-Math-I_0121,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,121,12th,Math-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.025,5|3|3|5|4|5|4|3|3|4|5|5|5|3,5|3|3|5|4|5|4|3|3|4|5|5|5|3,5|3|3|5|4|5|4|3|3|4|5|5|5|3
429,benqa_ext_12th-Biology-I_0016,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,16,12th,Biology-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.08,,,
430,benqa_ext_12th-Chemistry-I_0169,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,169,12th,Chemistry-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.103,,,
431,benqa_ext_12th-Biology-I_0025,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,25,12th,Biology-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.163,,,
432,benqa_ext_10th-Chemistry_0383,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,383,10th,Chemistry,A,ai_assisted_review_pass_v1,0,0,,,0,0.967,,,
433,benqa_ext_12th-Chemistry-I_0050,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,50,12th,Chemistry-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.048,4|2|4|3|4|2|4|3,4|2|4|3|4|2|4|3,4|2|4|3|4|2|4|3
434,benqa_ext_12th-Physics-II_0253,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,253,12th,Physics-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.096,,,
435,benqa_ext_12th-Chemistry-I_0285,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,285,12th,Chemistry-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.035,2|2|2,2|2|2,2|2|2
436,benqa_ext_12th-Chemistry-II_0317,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,317,12th,Chemistry-II,B,ai_assisted_review_warn_v1,0,1,,bangla_banglish_formulaish_token_mismatch,0,1.056,2|3|3|2|3|3|2,2|3|3|2|3|3|2,2|3|3|2|3|3|2
437,benqa_ext_12th-Biology-I_0043,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,43,12th,Biology-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.105,,,
438,benqa_ext_10th-Physics_0146,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,146,10th,Physics,D,ai_assisted_review_pass_v1,0,0,,,0,1.064,40|15|40|20|15|10,40|15|40|20|15|10,40|15|40|20|15|10
439,benqa_ext_12th-Physics-I_0247,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,247,12th,Physics-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.046,0|30|60|90,0|30|60|90,0|30|60|90
440,benqa_ext_12th-Chemistry-II_0366,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,366,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.032,4|2|3|4|5,4|2|3|4|5,4|2|3|4|5
441,benqa_ext_12th-Chemistry-II_0291,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,291,12th,Chemistry-II,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.067,1|2|0|25|1|0|10|000,1|2|0|25|1|0|10|000,1|0|25|1|0|10|000
442,benqa_ext_12th-Physics-II_0311,literature/code/BEnQA/data/BEnQA/12th-Physics-II.csv,311,12th,Physics-II,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.074,0|2|1|2|1|74|4800|5800|6800|7200,0|2|1|2|1|74|4800|5800|6800|7200,1|2|0|2|1|74|4800|5800|6800|7200
443,benqa_ext_12th-Chemistry-I_0157,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,157,12th,Chemistry-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.138,,,
444,benqa_ext_10th-Chemistry_0082,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,82,10th,Chemistry,A,ai_assisted_review_pass_v1,0,0,,,0,1.088,,,
445,benqa_ext_12th-Chemistry-II_0385,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,385,12th,Chemistry-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.033,10|100|500|6000,10|100|500|6000,10|100|500|6000
446,benqa_ext_8th-Science_0188,literature/code/BEnQA/data/BEnQA/8th-Science.csv,188,8th,Science,D,ai_assisted_review_pass_v1,0,0,,,0,1.078,2|8|5,2|8|5,2|8|5
447,benqa_ext_12th-Math-II_0172,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,172,12th,Math-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.035,3|2|4|4|3|0|3|0|3|0|3|0,3|2|4|4|3|0|3|0|3|0|3|0,3|2|4|4|3|0|3|0|3|0|3|0
448,benqa_ext_12th-Biology-I_0157,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,157,12th,Biology-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.074,,,
449,benqa_ext_12th-Physics-I_0039,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,39,12th,Physics-I,C,ai_assisted_review_pass_v1,0,0,,,0,1.105,,,
450,benqa_ext_12th-Physics-I_0148,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,148,12th,Physics-I,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.036,1|1000|3600|600,1|1000|3600|600,1|1000|3600|600|600000
451,benqa_ext_12th-Biology-II_0201,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,201,12th,Biology-II,C,ai_assisted_review_pass_v1,0,0,,,0,1.063,,,
452,benqa_ext_10th-Biology_0141,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,141,10th,Biology,C,ai_assisted_review_warn_v1,0,1,,suspicious_romanization_pattern:\btb[a-z]+,0,1.041,,,
453,benqa_ext_12th-Physics-I_0021,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,21,12th,Physics-I,A,ai_assisted_review_pass_v1,0,0,,,0,1.037,1|2|1|2|1|2|1|2|1|4|1,1|2|1|2|1|2|1|2|1|4|1,1|2|1|2|1|2|1|2|1|4|1
454,benqa_ext_12th-Biology-I_0253,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,253,12th,Biology-I,D,ai_assisted_review_pass_v1,0,0,,,0,1.053,,,
455,benqa_ext_12th-Chemistry-I_0063,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,63,12th,Chemistry-I,A,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.064,1|05|10|34|2|11|10|34|3|16|10|34|4|22|10|34,1|05|10|34|2|11|10|34|3|16|10|34|4|22|10|34,1|05|10|34|2|11|10|34|3|16|10|34|4|22|10|24
456,benqa_ext_12th-Physics-I_0205,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,205,12th,Physics-I,D,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.086,15|200|10|9|8|2|29|40|292|04|294|00|295|96,15|200|10|9|8|2|29|40|292|04|294|00|295|96,200|15|10|9|8|2|29|40|292|04|294|00|295|96
457,benqa_ext_10th-Physics_0307,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,307,10th,Physics,C,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.082,2|2|36|4|2|4|9|2|8|2|9|8|2,2|2|36|4|2|4|9|2|8|2|9|8|2,2|36|3|4|2|4|9|2|8|2|9|8|2
458,benqa_ext_10th-Chemistry_0328,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,328,10th,Chemistry,B,ai_assisted_review_pass_v1,0,0,,,0,1.094,3|10|13|16|27,3|10|13|16|27,3|10|13|16|27
459,benqa_ext_10th-Physics_0194,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,194,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.065,,,
460,benqa_ext_12th-Chemistry-II_0308,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,308,12th,Chemistry-II,D,ai_assisted_review_pass_v1,0,0,,,0,1.021,10|3|3|5|583|10|3|6|589|10|3|7|589|10|2|7|589|10|3,10|3|3|5|583|10|3|6|589|10|3|7|589|10|2|7|589|10|3,10|3|3|5|583|10|3|6|589|10|3|7|589|10|2|7|589|10|3
461,benqa_ext_12th-Chemistry-I_0357,literature/code/BEnQA/data/BEnQA/12th-Chemistry-I.csv,357,12th,Chemistry-I,B,ai_assisted_review_pass_v1,0,0,,,0,1.083,3|5|10|4|3|55|10|54|12|55|13|54,3|5|10|4|3|55|10|54|12|55|13|54,3|5|10|4|3|55|10|54|12|55|13|54
462,benqa_ext_12th-Chemistry-II_0284,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,284,12th,Chemistry-II,B,ai_assisted_review_pass_v1,0,0,,,0,1.016,,,
463,benqa_ext_10th-Biology_0102,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,102,10th,Biology,A,ai_assisted_review_pass_v1,0,0,,,0,1.062,,,
464,benqa_ext_10th-Physics_0255,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,255,10th,Physics,B,ai_assisted_review_pass_v1,0,0,,,0,1.086,,,
465,benqa_ext_12th-Chemistry-II_0017,literature/code/BEnQA/data/BEnQA/12th-Chemistry-II.csv,17,12th,Chemistry-II,B,ai_assisted_review_warn_v1,0,1,,bangla_english_digit_mismatch,0,1.098,3|0|1|108|10|8|1|08|0|108,3|0|1|108|10|8|1|08|0|108,0|1|3|108|10|8|1|08|0|108
466,benqa_ext_10th-Biology_0179,literature/code/BEnQA/data/BEnQA/10th-Biology.csv,179,10th,Biology,C,ai_assisted_review_pass_v1,0,0,,,0,1.076,2|4|6|8,2|4|6|8,2|4|6|8
467,benqa_ext_12th-Biology-I_0207,literature/code/BEnQA/data/BEnQA/12th-Biology-I.csv,207,12th,Biology-I,B,ai_assisted_review_warn_v1,0,2,,bangla_english_digit_mismatch;bangla_banglish_formulaish_token_mismatch,0,1.074,1|1|10|20|30|40|30|50|90|95,1|1|10|20|30|40|30|50|90|95,1|10|20|30|40|30|50|90|95
468,benqa_ext_12th-Biology-II_0173,literature/code/BEnQA/data/BEnQA/12th-Biology-II.csv,173,12th,Biology-II,A,ai_assisted_review_pass_v1,0,0,,,0,1.084,,,
469,benqa_ext_10th-Chemistry_0366,literature/code/BEnQA/data/BEnQA/10th-Chemistry.csv,366,10th,Chemistry,D,ai_assisted_review_pass_v1,0,0,,,0,1.025,3|6|4|10|5|8,3|6|4|10|5|8,3|6|4|10|5|8
