route,id,gold,rule,action,routed_answer,routed_correct,baseline_correct,delta_vs_baseline,changed_from_baseline,banglish_parsed,generated_bn_parsed,generated_en_parsed,repair_strategy
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Biology_0197,D,generated_bn_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Biology_0197,D,generated_en_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,baseline,baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,three_view_majority,banglish_bn_majority,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,generated_bn_only,use_generated_bn,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,generated_en_only,use_generated_en,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,generated_bn_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0280,A,generated_en_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,baseline,baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,three_view_majority,banglish_bn_majority,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,generated_bn_only,use_generated_bn,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,generated_en_only,use_generated_en,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,generated_bn_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0374,B,generated_en_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,baseline,baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,strict_generated_agreement,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,three_view_majority,banglish_bn_majority,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,generated_bn_only,use_generated_bn,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,generated_en_only,use_generated_en,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,generated_bn_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,generated_en_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,all_disagree_bn_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,all_disagree_en_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,generated_bn_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Chemistry_0388,D,generated_en_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,baseline,baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,strict_generated_agreement,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,three_view_majority,banglish_bn_majority,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,generated_bn_only,use_generated_bn,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,generated_en_only,use_generated_en,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,generated_bn_if_baseline_empty,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,generated_en_if_baseline_empty,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,all_disagree_bn_tiebreak,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,all_disagree_en_tiebreak,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,generated_bn_priority_nonbaseline,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math-II_0367,C,generated_en_priority_nonbaseline,fallback_baseline,C,True,True,0,False,C,C,C,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,baseline,baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,strict_generated_agreement,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,three_view_majority,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,generated_bn_only,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,generated_en_only,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,generated_bn_if_baseline_empty,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,generated_en_if_baseline_empty,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,all_disagree_bn_tiebreak,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,all_disagree_en_tiebreak,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,generated_bn_priority_nonbaseline,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Math_0032,B,generated_en_priority_nonbaseline,fallback_baseline,,False,False,0,False,,,,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,baseline,baseline,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,strict_generated_agreement,fallback_baseline,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,three_view_majority,banglish_bn_majority,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,generated_bn_only,use_generated_bn,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,generated_en_only,use_generated_en,D,False,True,-1,True,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,generated_bn_if_baseline_empty,fallback_baseline,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,generated_en_if_baseline_empty,fallback_baseline,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,all_disagree_bn_tiebreak,fallback_baseline,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,all_disagree_en_tiebreak,fallback_baseline,A,True,True,0,False,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,generated_bn_priority_nonbaseline,en_nonbaseline_priority,D,False,True,-1,True,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0045,A,generated_en_priority_nonbaseline,en_nonbaseline_priority,D,False,True,-1,True,A,A,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,baseline,baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,strict_generated_agreement,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,three_view_majority,banglish_bn_majority,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,generated_bn_only,use_generated_bn,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,generated_en_only,use_generated_en,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,generated_bn_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,generated_en_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,all_disagree_bn_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,all_disagree_en_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,generated_bn_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0055,D,generated_en_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,baseline,baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,strict_generated_agreement,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,three_view_majority,banglish_bn_majority,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,generated_bn_only,use_generated_bn,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,generated_en_only,use_generated_en,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,generated_bn_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,generated_en_if_baseline_empty,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,all_disagree_bn_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,all_disagree_en_tiebreak,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,generated_bn_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_10th-Physics_0296,D,generated_en_priority_nonbaseline,fallback_baseline,D,True,True,0,False,D,D,D,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,baseline,baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,three_view_majority,banglish_bn_majority,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,generated_bn_only,use_generated_bn,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,generated_en_only,use_generated_en,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,all_disagree_bn_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,all_disagree_en_tiebreak,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,generated_bn_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0119,C,generated_en_priority_nonbaseline,fallback_baseline,D,False,False,0,False,D,D,D,source_fallback_after_failed_repair
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,baseline,baseline,D,False,False,0,False,D,B,A,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,strict_generated_agreement,fallback_baseline,D,False,False,0,False,D,B,A,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,three_view_majority,fallback_baseline,D,False,False,0,False,D,B,A,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,generated_bn_only,use_generated_bn,B,False,False,0,True,D,B,A,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,generated_en_only,use_generated_en,A,True,False,1,True,D,B,A,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,generated_bn_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,A,translated_stem_source_tail
Qwen3 protected-v3 BNB + guarded EN,benqa_12th-Biology-II_0179,A,generated_en_if_baseline_empty,fallback_baseline,D,False,False,0,False,D,B,A,translated_stem_source_tail
